,subject,frame,contact_type
1459,B51920,16050.jpg,"[[3, 4], [5, 6], [3, 15], [9, 8], [10, 8], [9, 9], [9, 11], [9, 13], [10, 10], [10, 12], [11, 14], [0, 1]]"
1460,B51920,16200.jpg,"[[3, 4], [5, 6], [3, 15], [9, 8], [10, 8], [9, 9], [9, 11], [9, 13], [10, 10], [10, 12], [11, 14], [0, 1], [20, 10]]"
1461,B51920,16350.jpg,"[[20, 8], [20, 6], [19, 10], [17, 11], [3, 17], [10, 8], [9, 11], [9, 9], [9, 12]]"
1462,B51920,16500.jpg,"[[20, 10], [20, 7], [20, 8], [9, 9], [9, 11], [9, 12], [5, 6]]"
1463,B51920,16650.jpg,"[[10, 8], [20, 6], [20, 7], [20, 5], [20, 10], [10, 10], [9, 9], [9, 11], [9, 13], [9, 12], [5, 6]]"
1464,B51920,16800.jpg,"[[10, 8], [20, 6], [10, 10], [9, 9], [9, 11], [9, 13], [9, 12], [5, 6], [19, 11], [3, 15], [3, 4]]"
1465,B51920,16950.jpg,"[[17, 13], [19, 10], [10, 10], [10, 8], [20, 16], [20, 4], [20, 3], [18, 4], [18, 1], [10, 6]]"
1466,B51920,17100.jpg,"[[18, 1], [18, 4], [20, 4], [20, 16], [20, 3], [3, 20], [10, 8], [19, 10], [9, 10], [9, 9], [17, 11], [9, 11], [9, 12], [3, 15]]"
1467,B51920,17250.jpg,"[[3, 1], [3, 0], [18, 16], [18, 18], [18, 3], [10, 8], [9, 8], [9, 10], [9, 13], [3, 15]]"
1468,B51920,17400.jpg,"[[9, 8], [19, 18], [20, 17], [20, 15], [9, 10]]"
1469,B51920,17550.jpg,"[[9, 13], [20, 17], [9, 8], [9, 10], [9, 11], [20, 9], [9, 9]]"
1470,B51920,17700.jpg,"[[9, 13], [20, 17], [9, 8], [9, 10], [9, 11], [20, 9], [9, 9], [10, 8]]"
1471,B51920,17850.jpg,"[[9, 13], [9, 8], [9, 10], [9, 11], [9, 9], [10, 8], [20, 4], [20, 15], [20, 3], [3, 19]]"
1472,B51920,18000.jpg,"[[20, 15], [20, 4], [20, 3], [19, 3], [19, 16], [19, 4], [10, 8], [11, 12], [12, 14], [3, 19]]"
1473,B51920,18150.jpg,"[[3, 19], [20, 17], [20, 15], [10, 8], [11, 12], [12, 14], [9, 9]]"
1474,B51920,18300.jpg,"[[3, 19], [20, 17], [20, 15], [10, 8], [11, 12], [12, 14], [9, 9], [9, 20]]"
1475,B51920,18450.jpg,"[[17, 0], [19, 16], [19, 3], [17, 3], [15, 0], [20, 8], [20, 7], [9, 9]]"
1476,B51920,19050.jpg,"[[3, 15], [3, 4], [18, 16]]"
1477,B51920,19200.jpg,"[[3, 4]]"
1478,B51920,19350.jpg,"[[3, 15], [3, 4], [18, 16]]"
1479,B51920,19500.jpg,"[[3, 19], [3, 17], [3, 15], [3, 4]]"
1480,B51920,19650.jpg,"[[20, 3], [20, 16], [0, 0], [16, 1], [3, 15], [3, 17], [3, 19], [3, 20], [3, 4]]"
1481,B51920,19800.jpg,"[[20, 6], [3, 15], [3, 20]]"
1482,B51920,20700.jpg,"[[19, 1]]"
1483,B51920,21000.jpg,"[[20, 16], [20, 4]]"
1484,B51920,21300.jpg,"[[19, 10], [19, 7], [19, 5], [20, 15], [20, 17], [3, 20]]"
1485,B64612,03150.jpg,"[[19, 4], [19, 16], [19, 3], [20, 3], [20, 15], [20, 4], [12, 13], [11, 14], [11, 12]]"
1486,B64612,03300.jpg,"[[19, 4], [19, 16], [19, 3], [20, 4], [20, 15], [20, 3]]"
1487,B64612,06000.jpg,"[[20, 3], [20, 15], [20, 4], [19, 4], [19, 16], [19, 3], [17, 18], [17, 20]]"
1488,B64612,06150.jpg,"[[20, 16]]"
1489,B64612,06600.jpg,"[[16, 0], [16, 19], [18, 20], [18, 18]]"
1490,B64612,06750.jpg,"[[10, 8], [12, 10], [11, 14], [11, 13], [3, 15], [3, 4], [18, 5], [19, 16], [19, 3], [0, 1]]"
1491,B64612,06900.jpg,"[[0, 0], [16, 1], [3, 1], [3, 4], [3, 15], [10, 18], [16, 16], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11]]"
1492,B64612,07050.jpg,"[[0, 0], [16, 1], [3, 1], [3, 4], [3, 15], [10, 18], [16, 16], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11], [0, 15]]"
1493,B64612,07200.jpg,"[[0, 0], [16, 1], [3, 1], [3, 4], [3, 15], [10, 18], [16, 16], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11], [18, 20]]"
1494,B64612,07350.jpg,"[[16, 1], [3, 4], [3, 15], [10, 18], [16, 16], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11], [18, 18]]"
1495,B64612,07500.jpg,"[[3, 4], [10, 18], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11], [18, 18]]"
1496,B64612,07650.jpg,"[[3, 4], [10, 18], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11], [18, 20]]"
1497,B64612,07800.jpg,"[[3, 4], [10, 18], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11], [18, 20]]"
1498,B64612,07950.jpg,"[[3, 4], [10, 18], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11]]"
1499,B64612,08100.jpg,"[[3, 4], [10, 18], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11]]"
1500,B64612,08250.jpg,"[[3, 4], [10, 18], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11]]"
1501,B64612,08400.jpg,"[[3, 4], [10, 18], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11], [11, 19]]"
1502,B64612,08550.jpg,"[[19, 3], [19, 15], [19, 4], [20, 4], [20, 16], [20, 3], [13, 8]]"
1503,B64612,08700.jpg,"[[13, 8], [12, 17]]"
1504,B64612,08850.jpg,"[[13, 8]]"
1505,B64612,09000.jpg,"[[13, 8]]"
1506,B64612,09150.jpg,"[[13, 8]]"
1507,B64612,09300.jpg,"[[13, 8]]"
1508,B64612,11700.jpg,"[[11, 8], [20, 8]]"
1509,B64612,12000.jpg,"[[11, 8]]"
1510,B64612,12150.jpg,"[[11, 8], [16, 4], [18, 16]]"
1511,B64612,12300.jpg,"[[20, 4], [20, 15], [20, 3]]"
1512,B64612,13050.jpg,"[[20, 6], [19, 3], [19, 15], [19, 4]]"
1513,B64612,13200.jpg,"[[3, 4], [9, 19], [17, 19], [10, 18], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11], [10, 6]]"
1514,B64612,13350.jpg,"[[3, 4], [9, 19], [17, 19], [10, 18], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11], [10, 6], [16, 16]]"
1515,B64612,13500.jpg,"[[3, 4], [9, 19], [17, 19], [10, 18], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11], [10, 6], [16, 16], [0, 0]]"
1516,B64612,13650.jpg,"[[0, 0], [16, 16], [10, 18], [3, 4], [3, 15], [12, 8], [12, 10], [12, 12], [11, 11], [11, 9], [5, 6]]"
1517,B64612,13800.jpg,"[[0, 0], [16, 16], [10, 18], [3, 4], [3, 15], [12, 8], [12, 10], [12, 12], [11, 11], [11, 9], [5, 6], [17, 19]]"
1518,B64612,13950.jpg,"[[12, 8], [12, 10], [12, 12], [11, 11], [11, 9], [10, 20], [19, 3]]"
1519,B64612,14100.jpg,"[[17, 3], [9, 19], [17, 17], [11, 9], [11, 11], [13, 14]]"
1520,B64612,20700.jpg,"[[19, 4], [19, 16], [19, 3], [20, 4], [20, 15], [20, 3], [18, 19]]"
1521,B64612,20850.jpg,"[[19, 4], [19, 16], [19, 3], [20, 4], [20, 15], [20, 3], [18, 19], [18, 17], [17, 20], [3, 0]]"
1522,B64612,21150.jpg,"[[3, 0], [20, 8], [20, 9], [16, 4], [16, 15], [18, 6], [19, 14], [10, 17], [5, 19]]"
1523,B64612,21300.jpg,"[[15, 20], [19, 4], [19, 16], [19, 3], [20, 8], [10, 9], [3, 15], [5, 19], [3, 0], [3, 1]]"
1524,B64612,21450.jpg,"[[2, 20], [9, 8], [10, 8], [5, 11], [5, 12], [20, 4], [20, 15], [20, 3], [19, 16], [19, 4], [19, 3], [17, 10], [18, 9], [17, 5], [18, 5], [7, 14], [7, 13]]"
1525,B64612,21600.jpg,"[[19, 4], [19, 16], [19, 3], [20, 4], [20, 15], [20, 3], [0, 19], [9, 8], [10, 8], [18, 5], [3, 9], [3, 10], [16, 11], [15, 12]]"
1526,B64612,21750.jpg,"[[20, 4], [20, 15], [20, 3], [19, 4], [19, 16], [19, 3]]"
1527,B64612,21900.jpg,"[[20, 4], [20, 15]]"
1528,B64612,22050.jpg,"[[20, 4], [20, 15]]"
1529,B64612,22200.jpg,"[[20, 4], [20, 15]]"
1530,B49427,01800.jpg,"[[19, 4], [19, 15], [19, 3], [20, 3], [20, 16], [20, 4], [11, 9]]"
1531,B49427,01950.jpg,"[[9, 15], [9, 6], [10, 14]]"
1532,B49427,10050.jpg,"[[19, 3], [19, 15], [19, 4], [20, 4], [20, 16], [20, 3]]"
1533,B49427,10800.jpg,"[[10, 6], [11, 12]]"
1534,B49427,10950.jpg,"[[19, 6]]"
1535,B49427,12000.jpg,"[[19, 3], [19, 15], [19, 4], [20, 16], [20, 3], [20, 4]]"
1536,B49427,12150.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [9, 17], [10, 18], [9, 19], [10, 20], [12, 8], [11, 8]]"
1537,B49427,12300.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [9, 17], [10, 18], [18, 18], [18, 20], [17, 19], [17, 17]]"
1538,B49427,12450.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [10, 18], [10, 16], [18, 18]]"
1539,B49427,12600.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [10, 16]]"
1540,B49427,12750.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [9, 17], [10, 16]]"
1541,B49427,12900.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [10, 16], [18, 18]]"
1542,B49427,13050.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8]]"
1543,B49427,13200.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [9, 17], [10, 16], [20, 20]]"
1544,B49427,13350.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [9, 17], [9, 19]]"
1545,B49427,13500.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [9, 17], [9, 19]]"
1546,B49427,13650.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [10, 16]]"
1547,B49427,13800.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [9, 15], [18, 18], [18, 20]]"
1548,B49427,13950.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [10, 18], [10, 16], [9, 17]]"
1549,B49427,14100.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [10, 16], [17, 15]]"
1550,B49427,14250.jpg,"[[9, 6], [10, 6], [12, 10], [11, 9], [11, 8], [12, 8], [9, 15]]"
1551,B49427,15600.jpg,"[[20, 13], [20, 14]]"
1552,B49427,18450.jpg,"[[20, 19]]"
1553,B49427,19050.jpg,"[[20, 19]]"
1554,B49427,20100.jpg,"[[20, 17]]"
1555,B77974,00875.jpg,"[[19, 4], [20, 4], [19, 16], [20, 15], [19, 3], [20, 3], [18, 5], [18, 9], [18, 7], [20, 17]]"
1556,B77974,01000.jpg,"[[0, 0], [10, 8], [12, 10], [12, 12], [20, 5], [20, 3], [18, 5], [18, 16], [18, 3], [3, 15], [3, 4]]"
1557,B77974,01125.jpg,"[[0, 1], [18, 5], [10, 8], [12, 8], [12, 10], [12, 12], [3, 4], [3, 15]]"
1558,B77974,01250.jpg,"[[0, 1], [18, 5], [10, 8], [12, 8], [12, 10], [12, 12], [3, 4]]"
1559,B77974,01750.jpg,"[[18, 5], [18, 16], [10, 8], [12, 8], [12, 10], [12, 12], [12, 9], [9, 9], [5, 6], [3, 4]]"
1560,B77974,01875.jpg,"[[18, 5], [18, 16], [10, 8], [12, 8], [12, 10], [12, 12], [12, 9], [9, 9], [5, 6], [3, 4]]"
1561,B77974,02000.jpg,"[[18, 5], [18, 16], [10, 8], [12, 8], [12, 10], [12, 12], [12, 9], [9, 9], [5, 6], [18, 10], [20, 10]]"
1562,B77974,02125.jpg,"[[18, 5], [18, 16], [10, 8], [12, 8], [12, 10], [12, 12], [12, 9], [9, 9], [5, 6], [18, 10], [20, 10]]"
1563,B77974,02250.jpg,"[[18, 5], [18, 16], [10, 8], [12, 8], [12, 10], [12, 12], [12, 9], [9, 9], [5, 6], [18, 10], [20, 10], [17, 17], [17, 19], [3, 15], [3, 4]]"
1564,B77974,02375.jpg,"[[18, 5], [18, 16], [10, 8], [12, 8], [12, 10], [12, 12], [12, 9], [9, 9], [5, 6], [18, 10], [20, 10], [17, 17], [17, 19], [3, 15], [3, 4], [19, 9]]"
1565,B77974,02500.jpg,"[[18, 5], [18, 16], [10, 8], [12, 8], [12, 10], [12, 12], [12, 9], [9, 9], [5, 6], [18, 10], [20, 10], [17, 17], [17, 19], [3, 15], [3, 4]]"
1566,B77974,02625.jpg,"[[12, 8], [12, 10], [14, 9], [10, 8], [3, 4], [5, 6], [20, 3], [20, 5], [18, 16], [18, 3], [3, 15], [3, 1], [12, 12]]"
1567,B77974,02750.jpg,"[[18, 16], [3, 1], [3, 4], [3, 15], [5, 6], [18, 6], [12, 8], [14, 9], [9, 9], [12, 10], [12, 12], [10, 8]]"
1568,B77974,02875.jpg,"[[3, 4], [3, 15], [5, 6], [12, 8], [14, 9], [9, 9], [12, 10], [12, 12], [10, 8], [20, 18], [20, 16], [20, 20]]"
1569,B77974,03000.jpg,"[[3, 4], [3, 15], [5, 6], [12, 8], [14, 9], [9, 9], [12, 10], [12, 12], [10, 8], [20, 0], [3, 1], [18, 16], [0, 1]]"
1570,B77974,03125.jpg,"[[3, 4], [3, 15], [5, 6], [12, 8], [14, 9], [9, 9], [12, 10], [12, 12], [10, 8], [20, 0], [3, 1], [18, 16], [0, 1], [17, 17]]"
1571,B77974,03250.jpg,"[[3, 4], [3, 15], [5, 6], [12, 8], [14, 9], [9, 9], [12, 10], [12, 12], [10, 8]]"
1572,B77974,03375.jpg,"[[3, 4], [3, 15], [5, 6], [12, 8], [14, 9], [9, 9], [12, 10], [12, 12], [10, 8], [20, 10], [20, 12]]"
1573,B77974,03500.jpg,"[[3, 15], [5, 6], [12, 8], [14, 9], [9, 9], [12, 10], [12, 12], [10, 8], [20, 10], [20, 12], [19, 9], [19, 11], [17, 17], [18, 18]]"
1574,B77974,03750.jpg,"[[3, 1], [20, 3], [20, 5], [3, 4]]"
1575,B77974,04250.jpg,"[[10, 20], [10, 19]]"
1576,B77974,04375.jpg,"[[10, 18], [10, 20]]"
1577,B77974,04500.jpg,"[[10, 10], [12, 11]]"
1578,B77974,11250.jpg,"[[19, 4], [19, 6]]"
1579,B77974,15375.jpg,"[[9, 19], [9, 17]]"
1580,B77974,15500.jpg,"[[9, 20]]"
1581,B77974,15625.jpg,"[[9, 20]]"
1582,B77974,15750.jpg,"[[9, 20]]"
1583,B77974,15875.jpg,"[[9, 20], [19, 20]]"
1584,B77974,16125.jpg,"[[9, 19], [9, 17]]"
1585,B77974,16250.jpg,"[[9, 20], [19, 20]]"
1586,B77974,18500.jpg,"[[20, 4], [20, 15], [20, 3], [19, 4], [19, 16], [19, 3]]"
1587,B77974,18625.jpg,"[[17, 8], [19, 9], [9, 14], [10, 13], [15, 20], [15, 18], [3, 5], [3, 3], [5, 9], [5, 10], [5, 12], [5, 11]]"
1588,B77974,18750.jpg,"[[17, 8], [20, 6], [18, 15], [18, 4], [19, 9], [3, 20], [3, 18], [9, 14], [5, 12], [3, 16], [18, 3], [3, 5]]"
1589,B77974,18875.jpg,"[[19, 9], [17, 17], [18, 16], [18, 3], [20, 3], [20, 15], [3, 1], [3, 4], [3, 16]]"
1590,B87817,00875.jpg,"[[19, 19]]"
1591,B87817,03500.jpg,"[[20, 8]]"
1592,B87817,03625.jpg,"[[18, 17], [20, 20]]"
1593,B87817,03750.jpg,"[[20, 19], [20, 20]]"
1594,B87817,03875.jpg,"[[20, 19]]"
1595,B87817,05875.jpg,"[[19, 9]]"
1596,B87817,06500.jpg,"[[20, 15]]"
1597,B87817,06625.jpg,"[[18, 5], [18, 18], [19, 11]]"
1598,B87817,06750.jpg,"[[18, 5], [18, 10], [18, 18]]"
1599,B87817,06875.jpg,"[[18, 5], [18, 10], [20, 20], [18, 18], [12, 4]]"
1600,B87817,07000.jpg,"[[18, 10], [18, 5], [18, 7], [19, 13], [12, 4]]"
1601,B87817,07125.jpg,"[[18, 10], [18, 18], [12, 4]]"
1602,B87817,07250.jpg,"[[18, 10], [18, 18], [12, 4]]"
1603,B87817,07375.jpg,"[[18, 10], [18, 5]]"
1604,B87817,07500.jpg,"[[18, 10], [18, 5], [20, 20]]"
1605,B87817,07625.jpg,"[[18, 10], [20, 16], [18, 16]]"
1606,B87817,07750.jpg,"[[20, 10], [20, 20], [20, 18], [18, 4]]"
1607,B87817,07875.jpg,"[[20, 10], [18, 6]]"
1608,B87817,08000.jpg,"[[20, 18], [18, 18], [18, 10], [20, 12]]"
1609,B87817,08125.jpg,"[[18, 10], [20, 12], [18, 6]]"
1610,B87817,08250.jpg,"[[18, 18], [18, 5], [18, 10], [20, 12]]"
1611,B87817,10375.jpg,"[[18, 17], [12, 4]]"
1612,B87817,10500.jpg,"[[19, 15], [19, 3], [20, 4], [20, 16], [20, 3], [20, 5], [12, 6]]"
1613,B87817,10625.jpg,"[[20, 20], [18, 18], [3, 15], [3, 4], [12, 8], [12, 10], [12, 12], [11, 13], [9, 9], [5, 6]]"
1614,B87817,10750.jpg,"[[18, 18], [3, 15], [3, 4], [12, 8], [12, 10], [12, 12], [11, 13], [9, 9], [5, 6], [9, 11]]"
1615,B87817,10875.jpg,"[[12, 8], [11, 9], [11, 11], [12, 10], [12, 12], [18, 10], [17, 3], [9, 17]]"
1616,B87817,11000.jpg,"[[11, 9], [11, 11], [12, 8], [12, 10], [3, 4], [18, 10], [18, 5], [18, 18], [19, 17]]"
1617,B87817,11125.jpg,"[[18, 5], [18, 10], [12, 10], [12, 12], [12, 8], [11, 9], [11, 11], [17, 17]]"
1618,B87817,11250.jpg,"[[9, 19], [9, 20], [17, 17], [17, 5], [18, 10], [12, 8], [12, 10], [12, 12], [11, 9], [11, 11]]"
1619,B87817,11375.jpg,"[[9, 19], [3, 4], [5, 6], [15, 15], [17, 15], [17, 5], [18, 18], [18, 10], [12, 8], [12, 10], [11, 9], [11, 11], [17, 9]]"
1620,B87817,11500.jpg,"[[3, 4], [5, 6], [15, 15], [17, 15], [17, 5], [18, 10], [12, 8], [12, 10], [11, 9], [11, 11], [17, 9], [9, 17], [11, 19]]"
1621,B87817,11625.jpg,"[[17, 9], [17, 17], [3, 4], [18, 10], [12, 8], [12, 10], [11, 9], [11, 11], [17, 6]]"
1622,B87817,11750.jpg,"[[17, 9], [19, 17], [11, 9], [11, 11], [12, 10], [12, 8], [18, 10]]"
1623,B87817,11875.jpg,"[[11, 8], [11, 9], [11, 11], [12, 8], [18, 10]]"
1624,B87817,12000.jpg,"[[11, 8], [11, 9], [11, 11], [12, 8], [20, 18], [18, 5]]"
1625,B87817,12125.jpg,"[[11, 8], [11, 9], [11, 11], [12, 8], [18, 10], [12, 10], [15, 15]]"
1626,B87817,12250.jpg,"[[11, 8], [11, 9], [11, 11], [12, 8], [12, 10], [19, 9]]"
1627,B87817,12375.jpg,"[[11, 8], [11, 9], [12, 8], [12, 10], [19, 9], [20, 20], [18, 18]]"
1628,B87817,12500.jpg,"[[11, 8], [11, 9], [12, 8], [12, 10], [19, 9], [11, 11], [20, 12], [20, 10], [17, 19], [15, 17]]"
1629,B87817,12625.jpg,"[[17, 19], [17, 20], [20, 10], [11, 9], [17, 18]]"
1630,B87817,12750.jpg,"[[17, 17], [17, 19], [20, 10], [18, 6], [11, 9]]"
1631,B87817,12875.jpg,"[[17, 17], [17, 5], [11, 8], [18, 18]]"
1632,B87817,13000.jpg,"[[20, 15], [20, 17], [20, 3], [20, 14], [18, 3]]"
1633,B87817,13125.jpg,"[[11, 8], [17, 9], [17, 15], [17, 17]]"
1634,B87817,13250.jpg,"[[19, 11], [17, 9], [17, 17], [11, 8]]"
1635,B87817,13375.jpg,"[[17, 15], [17, 3], [19, 3], [19, 5], [19, 16]]"
1636,B87817,13500.jpg,"[[17, 15], [17, 3], [19, 5], [19, 3], [19, 16], [18, 16]]"
1637,B87817,13625.jpg,"[[19, 3], [19, 5], [17, 15]]"
1638,B87817,13750.jpg,"[[17, 19], [18, 16], [18, 4], [18, 6]]"
1639,B87817,13875.jpg,"[[17, 19], [17, 17], [20, 20], [20, 18], [11, 8], [18, 4]]"
1640,B87817,14000.jpg,"[[18, 16], [18, 4], [11, 8]]"
1641,B87817,14125.jpg,"[[19, 6], [20, 5]]"
1642,B87817,14250.jpg,"[[19, 9]]"
1643,B87817,14375.jpg,"[[20, 8], [19, 9], [20, 10], [19, 8]]"
1644,B87817,14500.jpg,"[[20, 8], [19, 4]]"
1645,B87817,14625.jpg,"[[17, 19], [20, 20]]"
1646,B87817,15500.jpg,"[[20, 8], [20, 10], [19, 9], [19, 5]]"
1647,B87817,16000.jpg,"[[17, 9], [17, 17], [19, 19]]"
1648,B87817,16125.jpg,"[[17, 9], [17, 5]]"
1649,B87817,16250.jpg,"[[17, 9], [17, 5]]"
1650,B87817,16375.jpg,"[[17, 9], [17, 5]]"
1651,B87817,16500.jpg,"[[19, 11], [19, 13], [19, 19]]"
1652,B87817,16625.jpg,"[[17, 5], [17, 17]]"
1653,B87817,16750.jpg,"[[17, 5], [17, 9], [17, 17]]"
1654,B87817,16875.jpg,"[[17, 17]]"
1655,B45358,02000.jpg,"[[19, 20]]"
1656,B45358,02125.jpg,"[[19, 17]]"
1657,B45358,02250.jpg,"[[10, 8]]"
1658,B45358,02375.jpg,"[[10, 8]]"
1659,B45358,02500.jpg,"[[19, 19]]"
1660,B45358,03000.jpg,"[[19, 17]]"
1661,B45358,03125.jpg,"[[10, 8]]"
1662,B45358,03500.jpg,"[[19, 17], [19, 19]]"
1663,B45358,03625.jpg,"[[19, 19]]"
1664,B45358,03750.jpg,"[[19, 17]]"
1665,B45358,04500.jpg,"[[19, 9]]"
1666,B45358,04625.jpg,"[[19, 19]]"
1667,B45358,05125.jpg,"[[10, 19]]"
1668,B45358,05250.jpg,"[[19, 11]]"
1669,B45358,06125.jpg,"[[20, 11], [19, 20], [19, 19]]"
1670,B45358,06250.jpg,"[[19, 19], [19, 20], [20, 13]]"
1671,B45358,06750.jpg,"[[19, 20]]"
1672,B45358,07125.jpg,"[[9, 13]]"
1673,B45358,07250.jpg,"[[9, 13]]"
1674,B45358,07625.jpg,"[[19, 20], [19, 19]]"
1675,B45358,08000.jpg,"[[12, 20]]"
1676,B45358,08125.jpg,"[[19, 20], [19, 19], [19, 18], [12, 13]]"
1677,B45358,08250.jpg,"[[12, 13], [19, 20], [19, 19]]"
1678,B45358,08500.jpg,"[[19, 13]]"
1679,B45358,09125.jpg,"[[12, 11]]"
1680,B45358,09500.jpg,"[[20, 19]]"
1681,B45358,10375.jpg,"[[3, 19], [3, 17], [3, 20], [20, 6], [19, 4], [19, 16], [19, 3], [10, 10]]"
1682,B45358,10625.jpg,"[[10, 14]]"
1683,B45358,11000.jpg,"[[19, 4], [19, 16], [3, 0], [10, 12], [10, 19], [17, 20]]"
1684,B45358,11125.jpg,"[[3, 17], [3, 19], [9, 20], [3, 5], [3, 3]]"
1685,B45358,11625.jpg,"[[20, 14], [19, 16], [19, 3], [17, 5], [15, 4], [3, 6], [10, 9], [15, 15]]"
1686,B45358,11750.jpg,"[[10, 10], [10, 12], [12, 11], [12, 9], [10, 8], [5, 6], [3, 4], [3, 16], [0, 1], [10, 14], [9, 15], [15, 15], [17, 15], [17, 5]]"
1687,B45358,11875.jpg,"[[17, 15], [17, 5], [12, 11], [10, 8], [10, 10], [10, 12], [10, 14], [10, 20], [3, 6]]"
1688,B45358,12000.jpg,"[[10, 8], [10, 10], [10, 12], [3, 6], [12, 11], [17, 5], [17, 15], [17, 17], [17, 19], [16, 10]]"
1689,B45358,12125.jpg,"[[16, 10], [10, 8], [10, 10], [10, 12], [12, 11], [19, 0], [17, 3], [17, 15], [18, 18]]"
1690,B45358,12250.jpg,"[[16, 10], [10, 8], [10, 10], [10, 12], [12, 11], [17, 3], [17, 15], [19, 20]]"
1691,B45358,12375.jpg,"[[3, 1], [16, 0], [10, 16], [10, 6], [17, 9], [10, 10], [12, 10], [12, 12]]"
1692,B45358,13125.jpg,"[[3, 19], [19, 18], [19, 20]]"
1693,B45358,13250.jpg,"[[19, 16], [19, 3], [16, 17], [16, 19], [0, 0]]"
1694,B45358,13375.jpg,"[[2, 20], [3, 18], [17, 10], [19, 11], [16, 17], [16, 19], [0, 0]]"
1695,B45358,13500.jpg,"[[2, 20], [16, 17], [16, 19]]"
1696,B45358,13750.jpg,"[[20, 9]]"
1697,B45358,13875.jpg,"[[3, 20], [3, 19], [3, 17], [19, 3], [19, 16], [17, 18], [19, 4]]"
1698,B45358,16000.jpg,"[[20, 17], [20, 15], [19, 16], [19, 3], [12, 3]]"
1699,B45358,16125.jpg,"[[19, 18], [20, 20], [20, 3], [20, 15]]"
1700,B45358,16875.jpg,"[[13, 12]]"
1701,B45358,17000.jpg,"[[13, 12]]"
1702,B45358,17375.jpg,"[[10, 19], [20, 15], [20, 17]]"
1703,B45358,17500.jpg,"[[12, 20], [12, 18], [10, 19]]"
1704,B45358,17750.jpg,"[[16, 19]]"
1705,B45358,17875.jpg,"[[3, 20], [19, 18], [19, 16]]"
1706,B45358,18125.jpg,"[[10, 20]]"
1707,B45358,18250.jpg,"[[10, 19], [20, 8], [20, 6]]"
1708,B45358,18375.jpg,"[[10, 15]]"
1709,B00230,09900.jpg,"[[20, 5], [20, 10], [20, 18], [18, 16], [18, 3], [17, 9], [17, 5]]"
1710,B00230,12600.jpg,"[[19, 3], [19, 16], [19, 4], [20, 3], [20, 4], [20, 15]]"
1711,B00230,12750.jpg,"[[10, 8], [10, 9], [10, 10], [12, 11], [14, 13], [10, 12], [18, 16], [18, 18], [20, 18], [16, 1]]"
1712,B00230,13800.jpg,"[[18, 16], [20, 3]]"
1713,B00230,13950.jpg,"[[10, 8], [17, 17], [18, 10], [18, 16], [12, 11], [10, 10], [5, 4], [3, 1], [5, 6], [15, 15], [12, 14]]"
1714,B00230,14100.jpg,"[[9, 17], [9, 19], [9, 5], [9, 3], [11, 9]]"
1715,B00230,14250.jpg,"[[20, 17], [20, 19], [20, 15], [9, 19]]"
1716,B00230,15150.jpg,"[[19, 3], [17, 3], [15, 17], [15, 19], [17, 17], [3, 1], [5, 4], [3, 4], [5, 6], [10, 8], [10, 9], [10, 10], [10, 11]]"
1717,B00230,15300.jpg,"[[9, 9], [11, 11]]"
1718,B00230,15900.jpg,"[[19, 3], [19, 4], [19, 15], [20, 16], [20, 3], [20, 4], [10, 13]]"
1719,B00230,16050.jpg,"[[19, 3], [19, 4], [19, 15], [20, 16], [20, 3], [20, 4]]"
1720,B00230,16200.jpg,"[[20, 18], [20, 16], [17, 9]]"
1721,B00230,16350.jpg,"[[0, 0], [16, 1], [20, 12]]"
